web-scraper-order,web-scraper-start-url,details,prix,adresse,image link,image link-href
"1706212164-114","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 2 pièces - Comico Bambilor","14 000 000CFA","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-comico-bambilor-3420753"
"1706212164-115","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa R+3 - Cité Tellyium","300 000 000CFA","Dakar-Plateau, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-cite-tellyium-3420147"
"1706212164-116","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 5 pièces - Dakar","39 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-dakar-3420144"
"1706212164-117","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 6 pièces - Scat Urbam","90 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-scat-urbam-3420050"
"1706212164-118","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 6 pièces - Zac Mbao","Prix sur demande","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-zac-mbao-3419574"
"1706212164-119","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa inachevée - Cité Linguëre Jaxaay","15 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-cite-linguere-jaxaay-3419020"
"1706212164-120","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 4 pièces - Dakar","55 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-dakar-3419008"
"1706212164-121","https://sn.coinafrique.com/categorie/villas?page=49","Location villa 4 pièces - Sicap Liberté","650 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sicap-liberte-3418806"
"1706212164-122","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa r+3 - Grand Dakar Rue 10","75 000 000CFA","Grand Dakar, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-grand-dakar-rue-10-3418604"
"1706212164-123","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 8 pièces - Dakar Hlm Hann Mariste","200 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-dakar-hlm-hann-mariste-3418431"
"1706212164-124","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa inachevée   - Thies","12 000 000CFA","Thies, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-thies-3418377"
"1706212164-125","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 4 pièces - Mbao","21 900 000CFA","Mbao, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbao-3418134"
"1706212164-126","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 10 Pièces - Diamalaye","260 000 000CFA","Yoff, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-diamalaye-3417466"
"1706212164-127","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa 4 pièces - Sicap Liberté 6 Extension","650 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sicap-liberte-6-extension-3417017"
"1706212164-128","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 460 m² - Saly Musée","86 000 000CFA","Saly, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-460-m-saly-musee-3416956"
"1706212164-129","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 6 pièces - Toubab Dialao","105 000 000CFA","Toubab Dialao, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-toubab-dialao-3416460"
"1706212164-130","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa duplex 4 pièces - Ngaparou","65 000 000CFA","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-duplex-4-pieces-ngaparou-3416430"
"1706212164-131","https://sn.coinafrique.com/categorie/villas?page=49","Location villa meublée 4 pièces - Saly","125 000CFA","Saly, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-4-pieces-saly-3369375"
"1706212164-132","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 6 pièces - Ngor Almadies","160 000 000CFA","Ngor, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-ngor-almadies-3369308"
"1706212164-133","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa basse 3 pièces - Sicap Liberté","650 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-basse-3-pieces-sicap-liberte-3416231"
"1706212164-134","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa R+1 - Mariste","220 000 000CFA","Point E, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-mariste-3369078"
"1706212164-135","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa R+1 - Parcelles Assainies","65 000 000CFA","Parcelle Assainies, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-parcelles-assainies-3369016"
"1706212164-136","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa 11 pièces - Cité Keur Gorgui","1 500 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-11-pieces-cite-keur-gorgui-3415369"
"1706212164-137","https://sn.coinafrique.com/categorie/villas?page=49","Vente villas 6 pièces - Almadies","600 000 000CFA","Almadies, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-almadies-3414485"
"1706212164-138","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 4 pièces - Touba","13 000 000CFA","Touba, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-touba-3414144"
"1706212164-139","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 250 m2 - Almadies","525 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-250-m2-almadies-3414043"
"1706212164-140","https://sn.coinafrique.com/categorie/villas?page=49","Location villa 4 pièces - Almadies","1 900 000CFA","Almadies, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-almadies-3367336"
"1706212164-141","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 180 m2 - Hamo 6","55 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-180-m2-hamo-6-3413763"
"1706212164-142","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 600 m2","120 000 000CFA","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-600-m2-3413760"
"1706212164-143","https://sn.coinafrique.com/categorie/villas?page=49","Vente villas 7 pièces - Point-E","3 000 000CFA","Point E, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-point-e-3365558"
"1706212164-144","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa - Cité Socabec Tivaoune Peulh","17 000 000CFA","Keur Massar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-cite-socabec-tivaoune-peulh-3412867"
"1706212164-145","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa - Sicap Liberté","500 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-sicap-liberte-3412766"
"1706212164-146","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa 4 pièces - Mamelles","1 300 000CFA","Mamelles, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-mamelles-3412708"
"1706212164-147","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 6 pièces - Rufisque","35 000 000CFA","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-rufisque-3412628"
"1706212164-148","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa 6 pièces - Dakar","2 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-dakar-3411731"
"1706212164-149","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa - Dakar","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-3410883"
"1706212164-150","https://sn.coinafrique.com/categorie/villas?page=49","Location villa 3 pièces - Ngor","1 000 000CFA","Ngor, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-ngor-3359375"
"1706212164-151","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa basse 4 Pièces - Almadies 2 de Rufisque","200 000CFA","Keur Massar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-basse-4-pieces-almadies-2-de-rufisque-3410585"
"1706212164-152","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa r+1 - HLM Grand Médine","80 000 000CFA","Sicap-Liberté, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-hlm-grand-medine-3409882"
"1706212164-153","https://sn.coinafrique.com/categorie/villas?page=49","Location villa R+3 4 pièces - Ouakam","1 000 000CFA","Ouakam, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-r3-4-pieces-ouakam-3358203"
"1706212164-154","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa - Kounoune","25 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-kounoune-3407560"
"1706212164-155","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa 6 pièces - Mermoz Sacré Coeur","2 300 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-3370565"
"1706212164-156","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 9 pièces - Rufisque","45 000 000CFA","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-rufisque-3407404"
"1706212164-157","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa 7 pièces - Mamelles","1 350 000CFA","Mamelles, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-3406829"
"1706212164-158","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa 10 pièces - Rufisque","95 000 000CFA","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-rufisque-3406722"
"1706212164-159","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 4 pièces - Rufisque","20 000 000CFA","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-rufisque-3406500"
"1706212164-160","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa basse 4 pièces - Grand Mbao Cité Sidak","60 000 000CFA","Rufisque, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-basse-4-pieces-grand-mbao-cite-sidak-3406272"
"1706212164-161","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 193 m² - Cité la Lingère de Keur Massar","19 500 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-193-m-cite-la-lingere-de-keur-massar-3405651"
"1706212164-162","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa 5 pièces - Mbour","100 000CFA","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mbour-3405214"
"1706212164-163","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa 9 pièces - Mbao","60 000 000CFA","Mbao, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-mbao-3404627"
"1706212164-164","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa inachevée 15 pièces - Yoff","69 000 000CFA","Yoff, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-15-pieces-yoff-3404542"
"1706212164-165","https://sn.coinafrique.com/categorie/villas?page=49","Location Villa 7 pièces - Mamelles","1 350 000CFA","Mamelles, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-3402689"
"1706212164-166","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa r+3 - Grand Dakar Rue 10","76 000 000CFA","HLM, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-grand-dakar-rue-10-3402609"
"1706212164-167","https://sn.coinafrique.com/categorie/villas?page=49","Vente Villa - Mariste 2","140 000 000CFA","Hann Bel-Air, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-mariste-2-3402510"
"1706212164-168","https://sn.coinafrique.com/categorie/villas?page=49","Vente villa R+1 - Zac Mbao","63 000 000CFA","Mbao, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-zac-mbao-3402445"
"1706212168-169","https://sn.coinafrique.com/categorie/villas?page=48","Vente villas 7 pièces - Geule tapée","100 000 000CFA","Geule Tapée, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-geule-tapee-3460844"
"1706212168-170","https://sn.coinafrique.com/categorie/villas?page=48","Vente villa 4 pièces - iles du saloum","90 000 000CFA","Mbour, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-iles-du-saloum-3460633"
"1706212168-171","https://sn.coinafrique.com/categorie/villas?page=48","Vente villa 9 pièces - Dakar","400 000 000CFA","Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-dakar-3416707"
"1706212168-172","https://sn.coinafrique.com/categorie/villas?page=48","Vente Villa 600 m² - Virage","700 000 000CFA","Almadies, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-600-m-virage-3459798"
"1706212168-173","https://sn.coinafrique.com/categorie/villas?page=48","Vente villa 10 pièces - Almadies","500 000 000CFA","Almadies, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-almadies-3459796"
"1706212168-174","https://sn.coinafrique.com/categorie/villas?page=48","Location Villa R+2 - Mermoz","2 000 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/location-villa-r2-mermoz-3419568"
"1706212168-175","https://sn.coinafrique.com/categorie/villas?page=48","Vente villa 6 pièces - Cité Alioune Sow de golf","110 000 000CFA","Guediawaye, Dakar, Sénégal","favorite_border2années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-cite-alioune-sow-de-golf-3459354"
