Type_annonce,Nombre_pieces,Prix,Adresse,Image_link
Location,9,2500000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3381689_uploaded_image1_1634032731.jpg
Vente,4,78000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3431518_uploaded_image1_1636559417.jpg
Vente,4,24500000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3431266_uploaded_image1_1636550656.jpg
Vente,4,90000000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3430838_uploaded_image1_1636538501.jpg
Vente,5,59900000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3430704_uploaded_image1_1636534511.jpg
Vente,9,65000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3430124_uploaded_image1_1636486528.jpg
Vente,7,17000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3429544_uploaded_image1_1636468677.jpg
Vente,4,40000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3429355_uploaded_image1_1636464221.jpg
Location,6,2500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3429256_uploaded_image1_1636461817.jpg
Location,4,100000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3429138_uploaded_image1_1636458717.jpg
Location,4,600000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3428956_uploaded_image1_1636453773.jpg
Vente,4,16000000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3426998_uploaded_image1_1636364452.64.jpeg
Vente,14,65000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3426548_uploaded_image1_1636326933.jpg
Vente,7,175000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3426165_uploaded_image1_1636304224.jpg
Location,10,400000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3425938_uploaded_image1_1636293646.jpg
Location,7,1500000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3425856_uploaded_image1_1636290217.jpg
Vente,7,320000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3375117_uploaded_image1_1633687943.jpg
Vente,4,40000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3423304_uploaded_image1_1636135207.jpg
Vente,8,120000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3423127_uploaded_image1_1636129446.jpg
Vente,4,145000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3423103_uploaded_image1_1636128785.jpg
Vente,4,198000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3373489_uploaded_image1_1633609662.jpg
Vente,4,75000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3421339_uploaded_image1_1636049994.jpg
Vente,4,120000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3421316_uploaded_image1_1636048966.jpg
Location,5,400000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3421300_uploaded_image1_1636048589.jpg
Vente,2,14000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3420753_uploaded_image1_1636033467.jpg
Vente,5,39000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3420144_uploaded_image1_1636016755.jpg
Vente,6,90000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3420050_uploaded_image1_1636014428.jpg
Vente,4,55000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3419008_uploaded_image1_1635954964.jpg
Location,4,650000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3418806_uploaded_image1_1635949584.jpg
Vente,8,200000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3418431_uploaded_image1_1635941308.jpg
Vente,4,21900000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3418134_uploaded_image1_1635935405.jpg
Vente,10,260000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3417466_uploaded_image1_1635893759.jpg
Location,4,650000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3417017_uploaded_image1_1635875235.jpg
Vente,460,86000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3416956_uploaded_image1_1635873355.jpg
Vente,6,105000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_3416460_uploaded_image1_1635861407.jpg
Vente,6,160000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3369308_uploaded_image1_1633436963.56.jpeg
Location,11,1500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3415369_uploaded_image1_1635834288.jpg
Vente,6,600000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3414485_uploaded_image1_1635786087.jpg
Vente,4,13000000,"Touba, Sénégal",https://images.coinafrique.com/thumb_3414144_uploaded_image1_1635776864.jpg
Vente,250,525000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3414043_uploaded_image1_1635774206.jpg
Location,4,1900000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3367336_uploaded_image1_1633349685.jpg
Vente,180,55000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3413763_uploaded_image1_1635767495.jpg
Vente,600,120000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3413760_uploaded_image1_1635767415.jpg
Vente,7,3000000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3365558_uploaded_image1_1633263990.jpg
Location,4,1300000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3412708_uploaded_image1_1635717841.jpg
Vente,6,35000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3412628_uploaded_image1_1635712575.jpg
Location,6,2000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3411731_uploaded_image1_1635643285.jpg
Location,3,1000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3359375_uploaded_image1_1632999174.jpg
Location,6,2300000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3370565_uploaded_image1_1633481928.jpg
Vente,9,45000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3407404_uploaded_image1_1635372695.jpg
Location,7,1350000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3406829_uploaded_image1_1635350007.jpg
Vente,10,95000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3406722_uploaded_image1_1635345625.jpg
Vente,4,20000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3406500_uploaded_image1_1635338794.jpg
Vente,193,19500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3405651_uploaded_image1_1635298829.jpg
Location,5,100000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3405214_uploaded_image1_1635269562.jpg
Vente,9,60000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3404627_uploaded_image1_1635252968.jpg
Location,7,1350000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3402689_uploaded_image1_1635166111.jpg
Location,5,800000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3401084_uploaded_image1_1635072351.jpg
Vente,6,260000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3352743_uploaded_image1_1632585195.jpg
Location,8,3000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3351141_uploaded_image1_1632485495.jpg
Location,4,200000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3400854_uploaded_image1_1635035118.jpg
Location,10,800000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3400506_uploaded_image1_1635010679.jpg
Vente,4,27000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3400204_uploaded_image1_1634997588.jpg
Vente,4,25000000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3399845_uploaded_image1_1634984039.jpg
Vente,420,2000000000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3399080_uploaded_image1_1634925672.jpg
Vente,4,200000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3399060_uploaded_image1_1634924656.jpg
Vente,400,31000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3398957_uploaded_image1_1634920206.jpg
Location,5,1800000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3350481_uploaded_image1_1632435079.jpg
Vente,4,18000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3397601_uploaded_image1_1634845467.jpg
Vente,4,40000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3397467_uploaded_image1_1634838485.jpg
Vente,600,120000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3396865_uploaded_image1_1634819142.jpg
Location,7,1700000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3372062_uploaded_image1_1633536525.jpg
Location,5,13000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3346031_uploaded_image1_1632231155.jpg
Location,7,2000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3346040_uploaded_image1_1632231561.jpg
Location,5,850000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3345709_uploaded_image1_1632222701.jpg
Location,4,450000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3394100_uploaded_image1_1634678578.jpg
Vente,4,300000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3393858_uploaded_image2_1634667977.jpeg
Location,15,1500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3393326_uploaded_image1_1634650707.jpg
Vente,4,10500000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3392560_uploaded_image1_1634604755.jpg
Vente,4,30000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3392407_uploaded_image1_1634594358.jpg
Vente,2500,13000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3390982_uploaded_image1_1634530449.jpg
Vente,20,145000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3390769_uploaded_image1_1634507499.jpg
Location,4,300000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3390647_uploaded_image1_1634499655.jpg
Vente,6,80000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3390242_uploaded_image1_1634479829.jpg
Location,3,450000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3388562_uploaded_image1_1634377455.jpg
Location,6,1600000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3337643_uploaded_image1_1631791376.jpg
Vente,4,100000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3387982_uploaded_image1_1634328862.jpg
Vente,264,125000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3387974_uploaded_image1_1634328450.jpg
Vente,5,85000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3386928_uploaded_image1_1634290358.jpg
Location,5,700000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3385803_uploaded_image1_1634218890.jpg
Vente,3,184049528,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3385618_uploaded_image1_1634213121.jpg
Vente,4,220000000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3337782_uploaded_image1_1631795839.8.jpeg
Vente,6,45000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3385450_uploaded_image1_1634209066.jpg
Location,3,110000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3383988_uploaded_image1_1634133535.jpg
Location,2,80000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3383965_uploaded_image1_1634132770.jpg
Vente,9,60000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3383727_uploaded_image1_1634125813.jpg
Location,5,850000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3333893_uploaded_image1_1631614047.jpg
Vente,8,30000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3383020_uploaded_image1_1634087796.jpg
Vente,2,14000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3382965_uploaded_image1_1634085334.jpg
Vente,4,13000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3382951_uploaded_image1_1634085031.jpg
Location,7,1000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3334986_uploaded_image1_1631652657.jpg
Vente,6,76000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3381427_uploaded_image1_1634023565.jpg
Vente,4,23000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3380027_uploaded_image1_1633954297.jpg
Location,3,150000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3375970_uploaded_image1_1633711933.jpg
Vente,7,32000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3375710_uploaded_image1_1633703985.jpg
Vente,7,32000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3375699_uploaded_image1_1633703759.jpg
Vente,3,60000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3375540_uploaded_image1_1633698239.jpg
Location,7,1500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3375164_uploaded_image1_1633689317.jpg
Vente,400,170000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3373480_uploaded_image1_1633609488.jpg
Location,8,3500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3326977_uploaded_image1_1631231577.jpg
Vente,4,200000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3326906_uploaded_image1_1631228274.jpg
Location,5,2500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3322492_uploaded_image1_1631052961.jpg
Vente,359,110000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3372450_uploaded_image1_1633551027.jpg
Location,5,2200000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3372380_uploaded_image1_1633547922.jpg
Location,8,2000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3372354_uploaded_image1_1633547128.jpg
Vente,7,300000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3372266_uploaded_image1_1633543522.jpg
Vente,3,171000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3372158_uploaded_image1_1633539330.jpg
Vente,3,83000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3372135_uploaded_image1_1633538579.jpg
Location,4,1500000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3321455_uploaded_image1_1631020293.jpg
Vente,6,140000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3367932_uploaded_image1_1633364441.jpg
Vente,4,175000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3367319_uploaded_image1_1633349208.jpg
Location,6,2000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3319755_uploaded_image1_1630942820.jpg
Vente,14,76000000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3366232_uploaded_image1_1633293622.jpg
Vente,7,270000000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3320009_uploaded_image1_1630950199.jpg
Vente,4,60000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3365675_uploaded_image1_1633268586.jpg
Vente,4,77000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3364982_uploaded_image1_1633213956.jpg
Vente,4,40000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3364971_uploaded_image1_1633213264.jpg
Vente,6,250000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3364130_uploaded_image1_1633179663.jpg
Location,5,850000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3311198_uploaded_image1_1630576231.jpg
Location,6,22000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3363380_uploaded_image1_1633140200.jpg
Location,3,165,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3363157_uploaded_image1_1633126628.jpg
Location,3,75000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3362973_uploaded_image1_1633119563.jpg
Vente,11,150000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3362970_uploaded_image1_1633119496.jpg
Location,6,2000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3362673_uploaded_image1_1633108922.jpg
Vente,4,58000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3362542_uploaded_image1_1633105154.jpg
Location,9,1500000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3362248_uploaded_image1_1633098355.jpg
Location,3,40000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3361694_uploaded_image1_1633087890.jpg
Location,8,750000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3360261_uploaded_image1_1633025875.jpg
Vente,7,55000000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3359086_uploaded_image1_1632987939.jpg
Location,5,2300000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3358261_uploaded_image1_1632932153.jpg
Location,5,2500000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3304042_uploaded_image1_1630274595.jpg
Vente,7,500000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3355432_uploaded_image1_1632774979.jpg
Vente,11,89250000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_3300780_uploaded_image1_1630060585.jpg
Vente,350,450000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3352857_uploaded_image1_1632591208.jpg
Vente,4,75000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3352258_uploaded_image1_1632564088.jpg
Location,5,200000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3351280_uploaded_image1_1632492037.jpg
Location,3,1500000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3298954_uploaded_image1_1629974462.jpg
Vente,4,65000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3351113_uploaded_image1_1632484295.jpg
Vente,4,30000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3298420_uploaded_image1_1629933633.jpg
Vente,5,65000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3298357_uploaded_image2_1629930497.jpeg
Vente,5,30000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3350284_uploaded_image1_1632424449.jpg
Vente,6,30000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3349596_uploaded_image1_1632398013.jpg
Location,5,850000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3349545_uploaded_image1_1632396712.jpg
Vente,6,30000000,"Tambacounda, Sénégal",https://images.coinafrique.com/thumb_3348752_uploaded_image1_1632350020.jpg
Vente,15,140000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3348232_uploaded_image1_1632326932.jpg
