Superficie,Prix,Adresse,Img_link
200,52000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4060790_uploaded_image1_1674403557.jpg
150,80000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4063042_uploaded_image1_1674560189.12.jpeg
246,110000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4063049_uploaded_image1_1674560325.54.jpeg
246,110000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4061412_uploaded_image1_1674466031.15.jpeg
5000,1000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4101680_uploaded_image1_1676851855.jpg
225,350000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4101648_uploaded_image1_1676849144.jpg
150,22000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4101151_uploaded_image1_1676814004.jpg
300,45000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4061619_uploaded_image1_1674471707.73.jpeg
150,18000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4100970_uploaded_image1_1676799741.jpg
250,200000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4059019_uploaded_image1_1674260312.jpg
150,2750000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_4100615_uploaded_image1_1676756432.jpg
50000,800000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4099324_uploaded_image1_1676658837.jpg
5000,130000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4099304_uploaded_image1_1676658217.jpg
300,4500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4099303_uploaded_image1_1676658132.jpg
300,7000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4063585_uploaded_image1_1674580377.jpg
500,6000000,"Touba, Sénégal",https://images.coinafrique.com/thumb_4098802_uploaded_image1_1676636732.jpg
300,5000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_4098631_uploaded_image1_1676630405.jpg
150,2500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4098113_uploaded_image1_1676584414.jpg
150,8000000,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4097471_uploaded_image1_1676557576.jpg
150,80000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4057880_uploaded_image1_1674210353.jpg
206,12000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4096141_uploaded_image1_1676477681.jpg
150,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4095907_uploaded_image1_1676468821.jpg
150,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4095888_uploaded_image1_1676467776.jpg
210,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4095880_uploaded_image1_1676467491.jpg
150,38000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4095654_uploaded_image1_1676460045.jpg
198,50000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4095052_uploaded_image1_1676401617.jpg
225,9000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4095034_uploaded_image1_1676399722.jpg
160,360000000,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4055298_uploaded_image1_1674050307.0.jpeg
700,630000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4055054_uploaded_image1_1674042554.jpg
500,600000000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4094109_uploaded_image1_1676360668.jpg
150,27000000,"Sipres, Dakar, Sénégal",https://images.coinafrique.com/thumb_4093982_uploaded_image1_1676340946.jpg
300,35000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4093826_uploaded_image1_1676326508.jpg
300,6000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_4093162_uploaded_image1_1676293948.jpg
300,15000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4092719_uploaded_image1_1676277890.jpg
523,200000000,"Sicap foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4092550_uploaded_image1_1676251233.jpg
1000,1000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4048953_uploaded_image2_1673652070.jpeg
208,1000000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4052710_uploaded_image1_1673903774.jpg
165,30000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4092277_uploaded_image1_1676234655.jpg
208,208000000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4051823_uploaded_image1_1673865608.jpg
160,36000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4051738_uploaded_image1_1673861266.18.jpeg
225,350000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4091332_uploaded_image1_1676150748.jpg
150,85000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4091132_uploaded_image1_1676138826.jpg
400,600000000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4091117_uploaded_image1_1676137933.jpg
150,15000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4090562_uploaded_image1_1676111196.jpg
802,962400000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4050613_uploaded_image1_1673774388.jpg
250,9000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4050301_uploaded_image1_1673731331.jpg
150,30000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4090097_uploaded_image1_1676061962.jpg
150,4000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4089530_uploaded_image1_1676035747.jpg
250,135000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4049289_uploaded_image1_1673689236.jpg
300,3700000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4089190_uploaded_image1_1676024023.jpg
1200,720000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4049223_uploaded_image1_1673686309.jpg
225,4200000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4088894_uploaded_image1_1675990711.jpg
150,75000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4088543_uploaded_image1_1675971272.jpg
220,90000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4048431_uploaded_image1_1673625021.05.jpeg
225,2000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4088024_uploaded_image1_1675952854.jpg
20,40000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4087996_uploaded_image1_1675951885.jpg
162,70000000,"Diamalaye 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_4087916_uploaded_image1_1675949932.jpg
250,135000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4047918_uploaded_image1_1673605936.jpg
150,1500000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_4087552_uploaded_image1_1675935949.jpg
500,3500000,"Mbacké, Sénégal",https://images.coinafrique.com/thumb_4087046_uploaded_image1_1675891945.jpg
150,12500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4086753_uploaded_image1_1675878926.jpg
150,25000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4086570_uploaded_image1_1675872857.jpg
150,10000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_4086482_uploaded_image1_1675870630.jpg
5000,47000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4048801_uploaded_image1_1673643042.jpg
505,353500000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4045420_uploaded_image1_1673459691.jpg
150,75000000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4084492_uploaded_image1_1675780738.jpg
306,30000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4044815_uploaded_image1_1673442377.jpg
170,55000000,"Djily MBaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4044759_uploaded_image1_1673441093.jpg
300,6500000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_4083950_uploaded_image1_1675767862.jpg
150,6000000,"Niaga, Sénégal",https://images.coinafrique.com/thumb_4083438_uploaded_image1_1675729892.jpg
150,18000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4082917_uploaded_image1_1675704156.jpg
200,123000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4082825_uploaded_image1_1675700130.jpg
250,112000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4043381_uploaded_image1_1673361986.jpg
90,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4043094_uploaded_image1_1673352838.jpg
300,16000000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_4043059_uploaded_image1_1673352360.jpg
900,9000000,"Kaolack, Sénégal",https://images.coinafrique.com/thumb_4082341_uploaded_image1_1675684714.jpg
1400,115000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4082247_uploaded_image1_1675681836.jpg
197,50000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4082239_uploaded_image1_1675681546.jpg
376,300000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4042408_uploaded_image1_1673304310.jpg
1500,450000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4042005_uploaded_image1_1673288174.jpg
10000,1000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4036787_uploaded_image1_1672965216.jpg
10000,1000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4035598_uploaded_image1_1672918687.jpg
250,200000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4034944_uploaded_image1_1672874982.jpg
3,5500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4077678_uploaded_image1_1675410186.jpg
300,100000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4077512_uploaded_image1_1675391661.jpg
160,85000000,"Damel, Dakar, Sénégal",https://images.coinafrique.com/thumb_4038406_uploaded_image1_1673050357.jpg
500,900000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4077330_uploaded_image1_1675376498.jpg
150,13000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4077199_uploaded_image1_1675370804.jpg
150,12500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4076523_uploaded_image1_1675350917.37.jpeg
218,10000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_4076369_uploaded_image1_1675344710.jpg
300,10000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4076344_uploaded_image1_1675343920.jpg
150,45000000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4075403_uploaded_image1_1675296594.jpg
150,18000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4036698_uploaded_image1_1672959845.jpg
300,27000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4074615_uploaded_image1_1675265103.jpg
401,27000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4074600_uploaded_image1_1675264887.jpg
150,30000000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4074592_uploaded_image1_1675264804.jpg
250,115000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4035706_uploaded_image1_1672921643.03.jpeg
334,10000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_4074221_uploaded_image1_1675257110.jpg
334,10000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_4074181_uploaded_image1_1675256085.jpg
200,900000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4074142_uploaded_image1_1675255154.jpg
200,85000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4044671_uploaded_image1_1673438254.jpg
150,60000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4073703_uploaded_image1_1675244849.jpg
300,10800000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4073549_uploaded_image2_1675239260.jpeg
150,5000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4073341_uploaded_image1_1675223797.jpg
225,10000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4072334_uploaded_image1_1675174032.jpg
150,5000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4072219_uploaded_image1_1675168728.jpg
180,12000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4072096_uploaded_image1_1675164567.jpg
300,5800000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_4071659_uploaded_image1_1675123819.jpg
150,60000000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_4071622_uploaded_image1_1675121045.jpg
550,20000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4071619_uploaded_image2_1675120915.jpeg
150,7000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4071480_uploaded_image1_1675112040.jpg
1000,275000000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4070607_uploaded_image1_1675077074.jpg
3800,277400000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4070568_uploaded_image2_1675075403.jpeg
4000,292000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4070566_uploaded_image2_1675075257.jpeg
550,330000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4031794_uploaded_image1_1672739046.97.jpeg
140,60000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4070437_uploaded_image1_1675066289.jpg
300,500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4070133_uploaded_image1_1675026813.jpg
150,8000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4068966_uploaded_image1_1674925021.jpg
220,23000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4068768_uploaded_image1_1674911707.jpg
3035,625000000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_4029299_uploaded_image1_1672525546.jpg
150,15000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4068242_uploaded_image1_1674858146.jpg
12000,45000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_4067947_uploaded_image3_1674839839.jpeg
6001200,900000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4029106_uploaded_image1_1672501753.jpg
300,20000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_4067742_uploaded_image1_1674829404.jpg
300,175000000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4067675_uploaded_image1_1674825804.jpg
600,10000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4066846_uploaded_image1_1674765043.jpg
150,3000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4066124_uploaded_image1_1674736170.jpg
17000,150000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4066051_uploaded_image1_1674733650.jpg
1000,55000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4027993_uploaded_image1_1672392000.jpg
150,13000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4027958_uploaded_image1_1672388103.jpg
3,30000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4027777_uploaded_image1_1672360822.jpg
150,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4027721_uploaded_image1_1672356334.jpg
150,13500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4065533_uploaded_image1_1674688689.jpg
150,14000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4065117_uploaded_image1_1674663915.jpg
225,25000000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_4064895_uploaded_image1_1674654813.jpg
150,15000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4026964_uploaded_image1_1672314829.46.jpeg
150,7300000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4064490_uploaded_image1_1674642324.jpg
150,16000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4064253_uploaded_image1_1674632657.jpg
300,100000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4026298_uploaded_image1_1672257179.jpg
150,1500000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_4063246_uploaded_image1_1674567164.jpg
200,85000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_4025778_uploaded_image1_1672230282.31.jpeg
200,110000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4025788_uploaded_image1_1672230531.73.jpeg
150,600000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4025792_uploaded_image1_1672230626.72.jpeg
150,65000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4025759_uploaded_image1_1672229647.92.jpeg
150,60000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4025771_uploaded_image1_1672229933.48.jpeg
150,60000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4025752_uploaded_image1_1672229510.99.jpeg
300,5000000,"Fann-Point E-Amitié, Dakar, Sénégal",https://images.coinafrique.com/thumb_4062864_uploaded_image1_1674553616.jpg
256,110000000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4025148_uploaded_image1_1672177083.jpg
150,80000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4061081_uploaded_image1_1674422657.jpg
150,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4060595_uploaded_image3_1674390807.jpeg
200,90000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4022990_uploaded_image1_1672024880.jpg
150,13500000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4059677_uploaded_image1_1674315323.jpg
5,5500000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_4022586_uploaded_image1_1671974945.jpg
150,1500000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_4058170_uploaded_image1_1674219757.jpg
150,23000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4058101_uploaded_image1_1674217299.jpg
325,250000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4057480_uploaded_image1_1674172159.jpg
